GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate
54039,2006,Kanawha County,West Virginia,191624,10.69,26093,29.56,581,41478,96700,25.8,88.04,6.08,1.49,0.12,1.2,0.06,2.98,0.03,1306,1023,3.92,5.01
54039,2007,Kanawha County,West Virginia,191624,10.69,26174,29.56,581,41478,96700,25.8,88.04,6.08,1.49,0.12,1.2,0.06,2.98,0.03,1016,942,3.6,3.88
54039,2008,Kanawha County,West Virginia,191624,10.69,26255,29.56,581,41478,96700,25.8,88.04,6.08,1.49,0.12,1.2,0.06,2.98,0.03,1189,1040,3.96,4.53
54039,2009,Kanawha County,West Virginia,191624,10.69,26336,29.56,581,41478,96700,25.8,88.04,6.08,1.49,0.12,1.2,0.06,2.98,0.03,1364,1220,4.63,5.18
54039,2010,Kanawha County,West Virginia,193063,10.5,26417,31.37,648,45642,100100,26.1,88.56,7.23,0.94,0.2,1.03,0.02,1.93,0.11,1410,1221,4.62,5.34
54039,2011,Kanawha County,West Virginia,190781,11.77,26960,30.54,698,45882,103100,26.4,88.04,4.43,1.05,0.12,1.08,0,5.17,0.1,1468,1301,4.83,5.45
54039,2012,Kanawha County,West Virginia,190781,11.77,27504,30.54,698,45882,103100,26.4,88.04,4.43,1.05,0.12,1.08,0,5.17,0.1,1490,1291,4.69,5.42
54039,2013,Kanawha County,West Virginia,190781,11.77,28047,30.54,698,45882,103100,26.4,88.04,4.43,1.05,0.12,1.08,0,5.17,0.1,1572,1421,5.07,5.6
54039,2014,Kanawha County,West Virginia,190781,11.77,28590,30.54,698,45882,103100,26.4,88.04,4.43,1.05,0.12,1.08,0,5.17,0.1,1478,1370,4.79,5.17
54039,2015,Kanawha County,West Virginia,190781,11.77,29134,30.54,698,45882,103100,26.4,88.04,4.43,1.05,0.12,1.08,0,5.17,0.1,1447,1330,4.57,4.97
54039,2016,Kanawha County,West Virginia,190781,11.77,29677,30.54,698,45882,103100,26.4,88.04,4.43,1.05,0.12,1.08,0,5.17,0.1,1347,1221,4.11,4.54
54041,2000,Lewis County,West Virginia,16919,19.94,1874,26.98,340,27066,63400,23,98.14,0.13,0.5,0.2,0.28,0,0.7,0.05,18,18,0.96,0.96
54041,2001,Lewis County,West Virginia,16919,19.94,1876,26.98,340,27066,63400,23,98.14,0.13,0.5,0.2,0.28,0,0.7,0.05,32,31,1.65,1.71
54041,2002,Lewis County,West Virginia,16919,19.94,1877,26.98,340,27066,63400,23,98.14,0.13,0.5,0.2,0.28,0,0.7,0.05,5,5,0.27,0.27
54041,2003,Lewis County,West Virginia,16919,19.94,1879,26.98,340,27066,63400,23,98.14,0.13,0.5,0.2,0.28,0,0.7,0.05,2,2,0.11,0.11
54041,2004,Lewis County,West Virginia,16919,19.94,1881,26.98,340,27066,63400,23,98.14,0.13,0.5,0.2,0.28,0,0.7,0.05,31,31,1.65,1.65
54041,2005,Lewis County,West Virginia,17215,13.87,1882,28.02,438,32655,86100,28.9,97.36,0.71,0.19,0.19,0.44,0.08,1.03,0,23,23,1.22,1.22
54041,2006,Lewis County,West Virginia,17215,13.87,1884,28.02,438,32655,86100,28.9,97.36,0.71,0.19,0.19,0.44,0.08,1.03,0,26,26,1.38,1.38
54041,2007,Lewis County,West Virginia,17215,13.87,1886,28.02,438,32655,86100,28.9,97.36,0.71,0.19,0.19,0.44,0.08,1.03,0,47,45,2.39,2.49
54041,2008,Lewis County,West Virginia,17215,13.87,1888,28.02,438,32655,86100,28.9,97.36,0.71,0.19,0.19,0.44,0.08,1.03,0,8,8,0.42,0.42
54041,2009,Lewis County,West Virginia,17215,13.87,1889,28.02,438,32655,86100,28.9,97.36,0.71,0.19,0.19,0.44,0.08,1.03,0,72,69,3.65,3.81
54041,2010,Lewis County,West Virginia,16372,15.49,1891,27.55,515,35179,90000,26,97.51,0.4,0.64,0.2,0.31,0.01,0.9,0.04,71,71,3.75,3.75
54041,2011,Lewis County,West Virginia,16434,14.28,1934,29.65,546,37849,95500,27.8,96.73,0.54,1.08,0,0.26,0.11,1.28,0,54,53,2.74,2.79
54041,2012,Lewis County,West Virginia,16434,14.28,1976,29.65,546,37849,95500,27.8,96.73,0.54,1.08,0,0.26,0.11,1.28,0,53,52,2.63,2.68
54041,2013,Lewis County,West Virginia,16434,14.28,2019,29.65,546,37849,95500,27.8,96.73,0.54,1.08,0,0.26,0.11,1.28,0,49,48,2.38,2.43
54041,2014,Lewis County,West Virginia,16434,14.28,2062,29.65,546,37849,95500,27.8,96.73,0.54,1.08,0,0.26,0.11,1.28,0,53,51,2.47,2.57
54041,2015,Lewis County,West Virginia,16434,14.28,2104,29.65,546,37849,95500,27.8,96.73,0.54,1.08,0,0.26,0.11,1.28,0,56,55,2.61,2.66
54041,2016,Lewis County,West Virginia,16434,14.28,2147,29.65,546,37849,95500,27.8,96.73,0.54,1.08,0,0.26,0.11,1.28,0,53,48,2.24,2.47
54043,2000,Lincoln County,West Virginia,22108,27.92,1807,20.86,322,22662,60000,28.6,98.55,0.06,0.55,0.17,0.05,0.01,0.58,0.03,,,,
54043,2001,Lincoln County,West Virginia,22108,27.92,1810,20.86,322,22662,60000,28.6,98.55,0.06,0.55,0.17,0.05,0.01,0.58,0.03,,,,
54043,2002,Lincoln County,West Virginia,22108,27.92,1812,20.86,322,22662,60000,28.6,98.55,0.06,0.55,0.17,0.05,0.01,0.58,0.03,,,,
54043,2003,Lincoln County,West Virginia,22108,27.92,1815,20.86,322,22662,60000,28.6,98.55,0.06,0.55,0.17,0.05,0.01,0.58,0.03,6,6,0.33,0.33
54043,2004,Lincoln County,West Virginia,22108,27.92,1818,20.86,322,22662,60000,28.6,98.55,0.06,0.55,0.17,0.05,0.01,0.58,0.03,10,10,0.55,0.55
54043,2005,Lincoln County,West Virginia,22211,23.17,1820,24.12,446,29291,66100,30.6,98.26,0.18,0.18,0.27,0.14,0,0.98,0,0,0,0,0
54043,2006,Lincoln County,West Virginia,22211,23.17,1823,24.12,446,29291,66100,30.6,98.26,0.18,0.18,0.27,0.14,0,0.98,0,14,14,0.77,0.77
54043,2007,Lincoln County,West Virginia,22211,23.17,1826,24.12,446,29291,66100,30.6,98.26,0.18,0.18,0.27,0.14,0,0.98,0,16,15,0.82,0.88
54043,2008,Lincoln County,West Virginia,22211,23.17,1829,24.12,446,29291,66100,30.6,98.26,0.18,0.18,0.27,0.14,0,0.98,0,28,28,1.53,1.53
54043,2009,Lincoln County,West Virginia,22211,23.17,1831,24.12,446,29291,66100,30.6,98.26,0.18,0.18,0.27,0.14,0,0.98,0,21,21,1.15,1.15
54043,2010,Lincoln County,West Virginia,21720,23.11,1834,20.88,547,34066,73000,33.6,98.68,0.08,0.44,0.08,0.11,0,0.59,0.01,35,35,1.91,1.91
54043,2011,Lincoln County,West Virginia,21560,20.98,1894,23.08,524,35800,81000,39.5,98.21,0.48,0.11,0.18,0.27,0,0.75,0,43,43,2.27,2.27
54043,2012,Lincoln County,West Virginia,21560,20.98,1954,23.08,524,35800,81000,39.5,98.21,0.48,0.11,0.18,0.27,0,0.75,0,34,34,1.74,1.74
54043,2013,Lincoln County,West Virginia,21560,20.98,2014,23.08,524,35800,81000,39.5,98.21,0.48,0.11,0.18,0.27,0,0.75,0,29,22,1.09,1.44
54043,2014,Lincoln County,West Virginia,21560,20.98,2074,23.08,524,35800,81000,39.5,98.21,0.48,0.11,0.18,0.27,0,0.75,0,35,33,1.59,1.69
54043,2015,Lincoln County,West Virginia,21560,20.98,2134,23.08,524,35800,81000,39.5,98.21,0.48,0.11,0.18,0.27,0,0.75,0,21,19,0.89,0.98
54043,2016,Lincoln County,West Virginia,21560,20.98,2194,23.08,524,35800,81000,39.5,98.21,0.48,0.11,0.18,0.27,0,0.75,0,21,16,0.73,0.96
54045,2000,Logan County,West Virginia,37710,24.14,3447,23.17,368,24603,62500,27.3,95.88,2.57,0.54,0.11,0.3,0.02,0.56,0.02,,,,
54045,2001,Logan County,West Virginia,37710,24.14,3477,23.17,368,24603,62500,27.3,95.88,2.57,0.54,0.11,0.3,0.02,0.56,0.02,,,,
54045,2002,Logan County,West Virginia,37710,24.14,3506,23.17,368,24603,62500,27.3,95.88,2.57,0.54,0.11,0.3,0.02,0.56,0.02,,,,
54045,2003,Logan County,West Virginia,37710,24.14,3536,23.17,368,24603,62500,27.3,95.88,2.57,0.54,0.11,0.3,0.02,0.56,0.02,69,62,1.75,1.95
54045,2004,Logan County,West Virginia,37710,24.14,3566,23.17,368,24603,62500,27.3,95.88,2.57,0.54,0.11,0.3,0.02,0.56,0.02,53,51,1.43,1.49
54045,2005,Logan County,West Virginia,35553,18.92,3596,28.37,463,34214,76000,24.5,95.07,2.75,0.63,0.15,0.39,0,0.5,0.51,55,46,1.28,1.53
54045,2006,Logan County,West Virginia,35553,18.92,3626,28.37,463,34214,76000,24.5,95.07,2.75,0.63,0.15,0.39,0,0.5,0.51,84,82,2.26,2.32
54045,2007,Logan County,West Virginia,35553,18.92,3656,28.37,463,34214,76000,24.5,95.07,2.75,0.63,0.15,0.39,0,0.5,0.51,106,106,2.9,2.9
54045,2008,Logan County,West Virginia,35553,18.92,3685,28.37,463,34214,76000,24.5,95.07,2.75,0.63,0.15,0.39,0,0.5,0.51,71,68,1.85,1.93
54045,2009,Logan County,West Virginia,35553,18.92,3715,28.37,463,34214,76000,24.5,95.07,2.75,0.63,0.15,0.39,0,0.5,0.51,92,90,2.42,2.48
54045,2010,Logan County,West Virginia,36743,17.83,3745,25.12,522,36698,76000,25,96.03,2.12,0.7,0.08,0.27,0,0.75,0.04,73,73,1.95,1.95
54045,2011,Logan County,West Virginia,35760,16.83,3827,24.08,562,36763,82100,29.1,95.83,2.14,0.88,0.24,0.36,0,0.54,0,114,108,2.82,2.98
54045,2012,Logan County,West Virginia,35760,16.83,3910,24.08,562,36763,82100,29.1,95.83,2.14,0.88,0.24,0.36,0,0.54,0,132,109,2.79,3.38
54045,2013,Logan County,West Virginia,35760,16.83,3992,24.08,562,36763,82100,29.1,95.83,2.14,0.88,0.24,0.36,0,0.54,0,118,90,2.25,2.96
54045,2014,Logan County,West Virginia,35760,16.83,4074,24.08,562,36763,82100,29.1,95.83,2.14,0.88,0.24,0.36,0,0.54,0,127,72,1.77,3.12
54045,2015,Logan County,West Virginia,35760,16.83,4157,24.08,562,36763,82100,29.1,95.83,2.14,0.88,0.24,0.36,0,0.54,0,111,73,1.76,2.67
54045,2016,Logan County,West Virginia,35760,16.83,4239,24.08,562,36763,82100,29.1,95.83,2.14,0.88,0.24,0.36,0,0.54,0,139,89,2.1,3.28
54047,2000,McDowell County,West Virginia,27329,37.69,2227,19.94,260,16931,22600,29.1,86.7,11.83,0.48,0.17,0.06,0.01,0.71,0.04,1,1,0.04,0.04
54047,2001,McDowell County,West Virginia,27329,37.69,2193,19.94,260,16931,22600,29.1,86.7,11.83,0.48,0.17,0.06,0.01,0.71,0.04,7,7,0.32,0.32
54047,2002,McDowell County,West Virginia,27329,37.69,2159,19.94,260,16931,22600,29.1,86.7,11.83,0.48,0.17,0.06,0.01,0.71,0.04,8,8,0.37,0.37
54047,2003,McDowell County,West Virginia,27329,37.69,2124,19.94,260,16931,22600,29.1,86.7,11.83,0.48,0.17,0.06,0.01,0.71,0.04,15,14,0.66,0.71
54047,2004,McDowell County,West Virginia,27329,37.69,2090,19.94,260,16931,22600,29.1,86.7,11.83,0.48,0.17,0.06,0.01,0.71,0.04,13,13,0.62,0.62
54047,2005,McDowell County,West Virginia,22971,31.09,2056,22.33,387,21360,30500,32.2,87.05,12.02,0.49,0.11,0,0,0.29,0.03,4,4,0.19,0.19
54047,2006,McDowell County,West Virginia,22971,31.09,2022,22.33,387,21360,30500,32.2,87.05,12.02,0.49,0.11,0,0,0.29,0.03,21,14,0.69,1.04
54047,2007,McDowell County,West Virginia,22971,31.09,1988,22.33,387,21360,30500,32.2,87.05,12.02,0.49,0.11,0,0,0.29,0.03,24,24,1.21,1.21
54047,2008,McDowell County,West Virginia,22971,31.09,1953,22.33,387,21360,30500,32.2,87.05,12.02,0.49,0.11,0,0,0.29,0.03,24,24,1.23,1.23
54047,2009,McDowell County,West Virginia,22971,31.09,1919,22.33,387,21360,30500,32.2,87.05,12.02,0.49,0.11,0,0,0.29,0.03,21,21,1.09,1.09
54047,2010,McDowell County,West Virginia,22113,29.14,1885,20.54,453,22972,33900,40.7,88.8,9.49,0.41,0.15,0.07,0,1.04,0.03,25,25,1.33,1.33
54047,2011,McDowell County,West Virginia,20802,29.19,1934,23.26,521,24921,35500,40.7,88.95,9.1,1.16,0.12,0,0,0.68,0,22,16,0.83,1.14
54047,2012,McDowell County,West Virginia,20802,29.19,1983,23.26,521,24921,35500,40.7,88.95,9.1,1.16,0.12,0,0,0.68,0,35,27,1.36,1.76
54047,2013,McDowell County,West Virginia,20802,29.19,2033,23.26,521,24921,35500,40.7,88.95,9.1,1.16,0.12,0,0,0.68,0,25,25,1.23,1.23
54047,2014,McDowell County,West Virginia,20802,29.19,2082,23.26,521,24921,35500,40.7,88.95,9.1,1.16,0.12,0,0,0.68,0,26,19,0.91,1.25
54047,2015,McDowell County,West Virginia,20802,29.19,2131,23.26,521,24921,35500,40.7,88.95,9.1,1.16,0.12,0,0,0.68,0,24,22,1.03,1.13
54047,2016,McDowell County,West Virginia,20802,29.19,2180,23.26,521,24921,35500,40.7,88.95,9.1,1.16,0.12,0,0,0.68,0,34,19,0.87,1.56
54049,2000,Marion County,West Virginia,56598,16.31,5967,25.23,401,28626,63600,28.4,94.54,3.21,0.7,0.19,0.4,0.01,0.89,0.06,,,,
54049,2001,Marion County,West Virginia,56598,16.31,6002,25.23,401,28626,63600,28.4,94.54,3.21,0.7,0.19,0.4,0.01,0.89,0.06,,,,
54049,2002,Marion County,West Virginia,56598,16.31,6037,25.23,401,28626,63600,28.4,94.54,3.21,0.7,0.19,0.4,0.01,0.89,0.06,,,,
54049,2003,Marion County,West Virginia,56598,16.31,6072,25.23,401,28626,63600,28.4,94.54,3.21,0.7,0.19,0.4,0.01,0.89,0.06,,,,
54049,2004,Marion County,West Virginia,56598,16.31,6107,25.23,401,28626,63600,28.4,94.54,3.21,0.7,0.19,0.4,0.01,0.89,0.06,189,146,2.39,3.1
54049,2005,Marion County,West Virginia,56568,11.35,6142,26.18,557,35209,84500,30.1,93.88,3.56,1,0.08,0.33,0,1.12,0.03,,,,
54049,2006,Marion County,West Virginia,56568,11.35,6176,26.18,557,35209,84500,30.1,93.88,3.56,1,0.08,0.33,0,1.12,0.03,,,,
54049,2007,Marion County,West Virginia,56568,11.35,6211,26.18,557,35209,84500,30.1,93.88,3.56,1,0.08,0.33,0,1.12,0.03,,,,
54049,2008,Marion County,West Virginia,56568,11.35,6246,26.18,557,35209,84500,30.1,93.88,3.56,1,0.08,0.33,0,1.12,0.03,87,87,1.39,1.39
54049,2009,Marion County,West Virginia,56568,11.35,6281,26.18,557,35209,84500,30.1,93.88,3.56,1,0.08,0.33,0,1.12,0.03,194,194,3.09,3.09
54049,2010,Marion County,West Virginia,56418,12.2,6316,26.55,631,40827,88300,30.2,93.72,3.26,0.91,0.18,0.5,0.01,1.35,0.08,175,173,2.74,2.77
54049,2011,Marion County,West Virginia,56790,11.93,6493,23.41,681,43165,99800,30,93.13,3.59,1.17,0.12,0.52,0.02,1.45,0,224,219,3.37,3.45
54049,2012,Marion County,West Virginia,56790,11.93,6670,23.41,681,43165,99800,30,93.13,3.59,1.17,0.12,0.52,0.02,1.45,0,218,215,3.22,3.27
54049,2013,Marion County,West Virginia,56790,11.93,6848,23.41,681,43165,99800,30,93.13,3.59,1.17,0.12,0.52,0.02,1.45,0,211,205,2.99,3.08
54049,2014,Marion County,West Virginia,56790,11.93,7025,23.41,681,43165,99800,30,93.13,3.59,1.17,0.12,0.52,0.02,1.45,0,212,210,2.99,3.02
54049,2015,Marion County,West Virginia,56790,11.93,7202,23.41,681,43165,99800,30,93.13,3.59,1.17,0.12,0.52,0.02,1.45,0,271,234,3.25,3.76
54049,2016,Marion County,West Virginia,56790,11.93,7379,23.41,681,43165,99800,30,93.13,3.59,1.17,0.12,0.52,0.02,1.45,0,301,258,3.5,4.08
54051,2000,Marshall County,West Virginia,35519,16.56,3188,22.44,347,30989,62600,23.7,97.87,0.43,0.64,0.11,0.25,0.03,0.62,0.06,,,,
54051,2001,Marshall County,West Virginia,35519,16.56,3197,22.44,347,30989,62600,23.7,97.87,0.43,0.64,0.11,0.25,0.03,0.62,0.06,,,,
54051,2002,Marshall County,West Virginia,35519,16.56,3207,22.44,347,30989,62600,23.7,97.87,0.43,0.64,0.11,0.25,0.03,0.62,0.06,,,,
54051,2003,Marshall County,West Virginia,35519,16.56,3216,22.44,347,30989,62600,23.7,97.87,0.43,0.64,0.11,0.25,0.03,0.62,0.06,,,,
54051,2004,Marshall County,West Virginia,35519,16.56,3225,22.44,347,30989,62600,23.7,97.87,0.43,0.64,0.11,0.25,0.03,0.62,0.06,,,,
54051,2005,Marshall County,West Virginia,33205,13.98,3235,23.6,463,34330,77400,28.2,97.4,0.5,0.79,0.01,0.37,0.07,0.86,0,,,,
54051,2006,Marshall County,West Virginia,33205,13.98,3244,23.6,463,34330,77400,28.2,97.4,0.5,0.79,0.01,0.37,0.07,0.86,0,,,,
54051,2007,Marshall County,West Virginia,33205,13.98,3253,23.6,463,34330,77400,28.2,97.4,0.5,0.79,0.01,0.37,0.07,0.86,0,,,,
54051,2008,Marshall County,West Virginia,33205,13.98,3262,23.6,463,34330,77400,28.2,97.4,0.5,0.79,0.01,0.37,0.07,0.86,0,63,47,1.44,1.93
54051,2009,Marshall County,West Virginia,33205,13.98,3272,23.6,463,34330,77400,28.2,97.4,0.5,0.79,0.01,0.37,0.07,0.86,0,81,56,1.71,2.48
54051,2010,Marshall County,West Virginia,33107,11.96,3281,23.66,485,40288,83900,27,97.39,0.53,0.8,0.13,0.35,0.01,0.76,0.03,98,82,2.5,2.99
54051,2011,Marshall County,West Virginia,32480,7.89,3379,22.61,578,45182,94600,24,96.91,0.86,0.98,0.38,0.41,0.03,0.44,0.01,114,100,2.96,3.37
54051,2012,Marshall County,West Virginia,32480,7.89,3478,22.61,578,45182,94600,24,96.91,0.86,0.98,0.38,0.41,0.03,0.44,0.01,112,109,3.13,3.22
54051,2013,Marshall County,West Virginia,32480,7.89,3576,22.61,578,45182,94600,24,96.91,0.86,0.98,0.38,0.41,0.03,0.44,0.01,93,92,2.57,2.6
54051,2014,Marshall County,West Virginia,32480,7.89,3674,22.61,578,45182,94600,24,96.91,0.86,0.98,0.38,0.41,0.03,0.44,0.01,99,99,2.69,2.69
54051,2015,Marshall County,West Virginia,32480,7.89,3773,22.61,578,45182,94600,24,96.91,0.86,0.98,0.38,0.41,0.03,0.44,0.01,117,111,2.94,3.1
54051,2016,Marshall County,West Virginia,32480,7.89,3871,22.61,578,45182,94600,24,96.91,0.86,0.98,0.38,0.41,0.03,0.44,0.01,129,113,2.92,3.33
54053,2000,Mason County,West Virginia,25957,19.93,2014,19.02,316,27134,65100,27.2,98.01,0.5,0.47,0.17,0.27,0,0.55,0.03,1,1,0.05,0.05
54053,2001,Mason County,West Virginia,25957,19.93,2041,19.02,316,27134,65100,27.2,98.01,0.5,0.47,0.17,0.27,0,0.55,0.03,49,49,2.4,2.4
54053,2002,Mason County,West Virginia,25957,19.93,2068,19.02,316,27134,65100,27.2,98.01,0.5,0.47,0.17,0.27,0,0.55,0.03,4,2,0.1,0.19
54053,2003,Mason County,West Virginia,25957,19.93,2095,19.02,316,27134,65100,27.2,98.01,0.5,0.47,0.17,0.27,0,0.55,0.03,0,0,0,0
54053,2004,Mason County,West Virginia,25957,19.93,2122,19.02,316,27134,65100,27.2,98.01,0.5,0.47,0.17,0.27,0,0.55,0.03,0,0,0,0
54053,2005,Mason County,West Virginia,25536,15.47,2149,21.35,479,34737,78000,30.8,97.56,0.76,0.12,0.04,0.01,0,1.5,0,0,0,0,0
54053,2006,Mason County,West Virginia,25536,15.47,2175,21.35,479,34737,78000,30.8,97.56,0.76,0.12,0.04,0.01,0,1.5,0,61,61,2.8,2.8
54053,2007,Mason County,West Virginia,25536,15.47,2202,21.35,479,34737,78000,30.8,97.56,0.76,0.12,0.04,0.01,0,1.5,0,46,46,2.09,2.09
54053,2008,Mason County,West Virginia,25536,15.47,2229,21.35,479,34737,78000,30.8,97.56,0.76,0.12,0.04,0.01,0,1.5,0,55,53,2.38,2.47
54053,2009,Mason County,West Virginia,25536,15.47,2256,21.35,479,34737,78000,30.8,97.56,0.76,0.12,0.04,0.01,0,1.5,0,53,51,2.26,2.35
54053,2010,Mason County,West Virginia,27324,13.08,2283,20.48,543,37877,82400,28.5,97.42,0.63,0.44,0.14,0.33,0.04,0.97,0.04,50,50,2.19,2.19
54053,2011,Mason County,West Virginia,27177,15.76,2342,20.52,504,36448,79600,31.7,96.88,0.72,0.98,0,0.06,0,1.25,0.1,71,63,2.69,3.03
54053,2012,Mason County,West Virginia,27177,15.76,2400,20.52,504,36448,79600,31.7,96.88,0.72,0.98,0,0.06,0,1.25,0.1,101,83,3.46,4.21
54053,2013,Mason County,West Virginia,27177,15.76,2459,20.52,504,36448,79600,31.7,96.88,0.72,0.98,0,0.06,0,1.25,0.1,81,58,2.36,3.29
54053,2014,Mason County,West Virginia,27177,15.76,2517,20.52,504,36448,79600,31.7,96.88,0.72,0.98,0,0.06,0,1.25,0.1,71,65,2.58,2.82
54053,2015,Mason County,West Virginia,27177,15.76,2576,20.52,504,36448,79600,31.7,96.88,0.72,0.98,0,0.06,0,1.25,0.1,68,63,2.45,2.64
54053,2016,Mason County,West Virginia,27177,15.76,2634,20.52,504,36448,79600,31.7,96.88,0.72,0.98,0,0.06,0,1.25,0.1,91,72,2.73,3.45
54055,2000,Mercer County,West Virginia,62980,19.74,6147,23.19,372,26628,63900,26.9,92.21,5.81,0.45,0.19,0.46,0.01,0.81,0.06,,,,
54055,2001,Mercer County,West Virginia,62980,19.74,6250,23.19,372,26628,63900,26.9,92.21,5.81,0.45,0.19,0.46,0.01,0.81,0.06,,,,
54055,2002,Mercer County,West Virginia,62980,19.74,6353,23.19,372,26628,63900,26.9,92.21,5.81,0.45,0.19,0.46,0.01,0.81,0.06,,,,
54055,2003,Mercer County,West Virginia,62980,19.74,6456,23.19,372,26628,63900,26.9,92.21,5.81,0.45,0.19,0.46,0.01,0.81,0.06,349,287,4.45,5.41
54055,2004,Mercer County,West Virginia,62980,19.74,6559,23.19,372,26628,63900,26.9,92.21,5.81,0.45,0.19,0.46,0.01,0.81,0.06,,,,
54055,2005,Mercer County,West Virginia,61451,16.83,6662,26.41,504,31478,71200,30.2,91.81,5.72,0.63,0.1,0.67,0,0.95,0.12,,,,
54055,2006,Mercer County,West Virginia,61451,16.83,6764,26.41,504,31478,71200,30.2,91.81,5.72,0.63,0.1,0.67,0,0.95,0.12,,,,
54055,2007,Mercer County,West Virginia,61451,16.83,6867,26.41,504,31478,71200,30.2,91.81,5.72,0.63,0.1,0.67,0,0.95,0.12,299,293,4.27,4.35
54055,2008,Mercer County,West Virginia,61451,16.83,6970,26.41,504,31478,71200,30.2,91.81,5.72,0.63,0.1,0.67,0,0.95,0.12,275,251,3.6,3.95
54055,2009,Mercer County,West Virginia,61451,16.83,7073,26.41,504,31478,71200,30.2,91.81,5.72,0.63,0.1,0.67,0,0.95,0.12,367,327,4.62,5.19
54055,2010,Mercer County,West Virginia,62264,14.84,7176,26.97,549,34517,77300,32.8,91.08,6.01,0.77,0.22,0.52,0,1.34,0.06,324,293,4.08,4.52
54055,2011,Mercer County,West Virginia,61891,16.44,7380,28.02,596,36195,85200,31.3,90.45,5.86,0.95,0.26,0.65,0,1.73,0.1,395,371,5.03,5.35
54055,2012,Mercer County,West Virginia,61891,16.44,7583,28.02,596,36195,85200,31.3,90.45,5.86,0.95,0.26,0.65,0,1.73,0.1,423,392,5.17,5.58
54055,2013,Mercer County,West Virginia,61891,16.44,7787,28.02,596,36195,85200,31.3,90.45,5.86,0.95,0.26,0.65,0,1.73,0.1,392,363,4.66,5.03
54055,2014,Mercer County,West Virginia,61891,16.44,7991,28.02,596,36195,85200,31.3,90.45,5.86,0.95,0.26,0.65,0,1.73,0.1,351,324,4.05,4.39
54055,2015,Mercer County,West Virginia,61891,16.44,8194,28.02,596,36195,85200,31.3,90.45,5.86,0.95,0.26,0.65,0,1.73,0.1,351,323,3.94,4.28
54055,2016,Mercer County,West Virginia,61891,16.44,8398,28.02,596,36195,85200,31.3,90.45,5.86,0.95,0.26,0.65,0,1.73,0.1,388,308,3.67,4.62
54057,2000,Mineral County,West Virginia,27078,14.7,2368,21.96,378,31149,73500,23,95.74,2.54,0.58,0.11,0.19,0.01,0.74,0.08,,,,
54057,2001,Mineral County,West Virginia,27078,14.7,2397,21.96,378,31149,73500,23,95.74,2.54,0.58,0.11,0.19,0.01,0.74,0.08,63,56,2.34,2.63
54057,2002,Mineral County,West Virginia,27078,14.7,2426,21.96,378,31149,73500,23,95.74,2.54,0.58,0.11,0.19,0.01,0.74,0.08,42,40,1.65,1.73
54057,2003,Mineral County,West Virginia,27078,14.7,2456,21.96,378,31149,73500,23,95.74,2.54,0.58,0.11,0.19,0.01,0.74,0.08,50,50,2.04,2.04
54057,2004,Mineral County,West Virginia,27078,14.7,2485,21.96,378,31149,73500,23,95.74,2.54,0.58,0.11,0.19,0.01,0.74,0.08,59,51,2.05,2.37
54057,2005,Mineral County,West Virginia,26960,11.11,2514,23.12,502,37681,108600,31.8,95.03,2.85,0.82,0.07,0.19,0,1.04,0,49,49,1.95,1.95
54057,2006,Mineral County,West Virginia,26960,11.11,2543,23.12,502,37681,108600,31.8,95.03,2.85,0.82,0.07,0.19,0,1.04,0,43,40,1.57,1.69
54057,2007,Mineral County,West Virginia,26960,11.11,2572,23.12,502,37681,108600,31.8,95.03,2.85,0.82,0.07,0.19,0,1.04,0,89,88,3.42,3.46
54057,2008,Mineral County,West Virginia,26960,11.11,2602,23.12,502,37681,108600,31.8,95.03,2.85,0.82,0.07,0.19,0,1.04,0,93,89,3.42,3.57
54057,2009,Mineral County,West Virginia,26960,11.11,2631,23.12,502,37681,108600,31.8,95.03,2.85,0.82,0.07,0.19,0,1.04,0,76,75,2.85,2.89
54057,2010,Mineral County,West Virginia,28212,10.65,2660,23.03,501,32968,114500,30.3,94.79,2.73,0.72,0.12,0.39,0,1.2,0.06,87,85,3.2,3.27
54057,2011,Mineral County,West Virginia,27755,11.97,2739,42.69,531,31790,118800,30.5,94.16,3.04,0.86,0,0.3,0,1.47,0.17,67,65,2.37,2.45
54057,2012,Mineral County,West Virginia,27755,11.97,2818,42.69,531,31790,118800,30.5,94.16,3.04,0.86,0,0.3,0,1.47,0.17,104,101,3.58,3.69
54057,2013,Mineral County,West Virginia,27755,11.97,2897,42.69,531,31790,118800,30.5,94.16,3.04,0.86,0,0.3,0,1.47,0.17,121,116,4,4.18
54057,2014,Mineral County,West Virginia,27755,11.97,2975,42.69,531,31790,118800,30.5,94.16,3.04,0.86,0,0.3,0,1.47,0.17,83,83,2.79,2.79
54057,2015,Mineral County,West Virginia,27755,11.97,3054,42.69,531,31790,118800,30.5,94.16,3.04,0.86,0,0.3,0,1.47,0.17,91,86,2.82,2.98
54057,2016,Mineral County,West Virginia,27755,11.97,3133,42.69,531,31790,118800,30.5,94.16,3.04,0.86,0,0.3,0,1.47,0.17,131,120,3.83,4.18
